QuickSort
50	60377.7
100	44909.73
150	64486.227
200	104276.24
250	92648.04
300	109211.87
350	122440.06
400	133032.69
450	141545.56
500	195620.14
550	227627.9
600	200344.52
650	222870.3
700	233164.16
750	250394.95
800	270354.9
850	291383.4
900	306480.25
950	323886.4
1000	347501.75
