HeapSort
50	358502.1
100	46512.695
150	74375.64
200	89538.76
250	89073.88
300	125778.71
350	146852.58
400	175687.34
450	206813.84
500	238655.27
550	298308.47
600	279668.0
650	304919.75
700	335520.38
750	365466.2
800	382181.16
850	417352.38
900	442951.16
950	469615.72
1000	504014.4
